compound_food,revised_taxonomy_id,id,name,name_scientific,description,itis_id,wikipedia_id,picture_file_name,picture_content_type,picture_file_size,picture_updated_at,legacy_id,food_group,food_subgroup,food_type,created_at,updated_at,creator_id,updater_id,export_to_afcdb,category,ncbi_taxonomy_id,export_to_foodb,public_id
1,,730,Baked beans,,"Baked beans is a dish containing beans, sometimes baked but, despite the name, usually stewed, in a sauce. Most commercial canned baked beans are made from haricot beans, also known as navy beans – a variety of Phaseolus vulgaris – in a sauce. In Ireland and the United Kingdom, a tomato and sugar sauce is most commonly used. In the United States there are multiple styles, Boston baked beans use a sauce prepared with molasses and salt pork, the popularity of which has led to the city being nicknamed """"Beantown"""". Beans in a tomato and brown sugar, sugar or corn syrup sauce are a widely available type throughout the US. Maine and Quebec-style beans often use maple syrup. Canned baked beans are used as a convenience food, shortening cooking times for a meal, or may be eaten straight from the can, in camping or emergency settings as they are pre-cooked. [Wikipedia]",,Baked_beans,730.jpg,image/jpeg,44339,2012-04-20 09:42:44 UTC,,Dishes,Other dishes,Type 2,2011-12-14 17:43:24 UTC,2019-05-14 18:05:30 UTC,2,2,FALSE,specific,,FALSE,FOOD00706
1,,731,Chili,,"Chili con carne (often known simply as chili) is a spicy stew. The name of the dish derives from the Spanish chile con carne, """"chili pepper with meat"""". Traditional versions are made, minimally, from chili peppers, garlic, onions, and cumin, along with chopped or ground beef. Beans and tomatoes are frequently included. Variations, both geographic and personal, may involve different types of meat as well as a variety of other ingredients. [Wikipedia]",,Chili_con_carne,731.jpg,image/jpeg,20949,2012-04-20 09:42:19 UTC,,Dishes,Tex-Mex cuisine,Type 2,2011-12-14 17:49:59 UTC,2019-05-14 18:05:30 UTC,2,2,FALSE,specific,,FALSE,FOOD00707
1,,732,Taco,,"A taco is a traditional Mexican dish composed of a corn or wheat tortilla folded or rolled around a filling. A taco can be made with a variety of fillings, including beef, chicken, seafood, vegetables and cheese, allowing for great versatility and variety. A taco is generally eaten without utensils and is often accompanied by garnishes such as salsa, avocado or guacamole, cilantro, tomatoes, onions and lettuce. [Wikipedia]",,Taco,732.jpg,image/jpeg,68723,2012-04-20 09:30:25 UTC,,Dishes,Tex-Mex cuisine,Type 2,2011-12-14 17:53:49 UTC,2019-05-14 18:05:30 UTC,2,2,FALSE,specific,,FALSE,FOOD00708
1,,733,Tortilla,,"Tortilla means """"little torta"""" or """"little cake"""" in Spanish; the Spanish word applies to several different foods eaten in various Spanish-speaking countries. The Spanish word is used in English for a more restricted range of foods, mainly a potato-based omelette originating in Spain, and for a flatbread made from corn or wheat originally made by Mesoamerican peoples. Tortillas are used to prepare many Mexican and, more generally, Latin American dishes (e.g. burritos, quesadillas, tacos, tostadas). [Wikipedia]",,Tortilla,733.jpg,image/jpeg,81659,2012-04-20 09:38:04 UTC,,Cereals and cereal products,Flat breads,Type 2,2011-12-14 17:58:30 UTC,2020-03-12 21:00:17 UTC,2,2,FALSE,specific,,TRUE,FOOD00709
1,,734,Nachos,,"Nachos are a popular food based on nixtamalized corn, of Mexican origin associated with Tex-Mex cuisine that can be either made quickly to serve as a snack or prepared with more ingredients to make a full meal. In their simplest form, nachos are tortilla chips or totopos covered in melted cheese and salsa. [Wikipedia]",,Nachos,734.jpg,image/jpeg,57570,2012-04-20 09:44:19 UTC,,Dishes,Tex-Mex cuisine,Type 2,2011-12-14 18:35:51 UTC,2019-05-14 18:05:30 UTC,2,2,FALSE,specific,,FALSE,FOOD00710
1,,735,Processed cheese,,"Processed cheese is a food product made from normal cheese and sometimes other unfermented dairy ingredients, plus emulsifiers, extra salt, food colorings, or whey. Due to the processing and additives, some softer varieties cannot legally be labeled as """"cheese"""" in many countries, including the United States and United Kingdom, and so are sold as """"cheese food"""", """"cheese spread"""", or """"cheese product"""", depending primarily on the amount of cheese, moisture, and milkfat present in the final product. The best known processed cheese in the United States is marketed as American cheese by Kraft Foods, Borden, and other companies. [Wikipedia]",,Processed_cheese,735.jpg,image/jpeg,64600,2012-04-20 09:42:01 UTC,,Milk and milk products,Fermented milk products,Type 2,2011-12-14 18:41:24 UTC,2019-05-14 18:05:30 UTC,2,2,FALSE,specific,,FALSE,FOOD00711
1,,736,Salad,,"Salad is any of a wide variety of dishes, including vegetable salads; salads of pasta, legumes, eggs, or grains; mixed salads incorporating meat, poultry, or seafood; and fruit salads. They may include a mixture of cold and hot, often including raw vegetables or fruits. [Wikipedia]",,Salad,736.jpg,image/jpeg,103934,2012-04-20 09:41:58 UTC,,Dishes,Other dishes,Type 2,2011-12-14 18:50:01 UTC,2019-05-14 18:05:30 UTC,2,2,FALSE,specific,,FALSE,FOOD00712
1,,737,Cream substitute,,,,,737.jpg,image/jpeg,108535,2012-04-20 09:31:11 UTC,,Baking goods,Substitutes,Type 2,2011-12-14 20:46:19 UTC,2019-05-14 18:05:30 UTC,2,2,FALSE,specific,,FALSE,FOOD00713
1,,738,Dulce de leche,,"Dulce de leche is a thick, creamy, caramel-like milk-based sauce or spread. Literally translated, dulce de leche means """"sweetness of milk"""". It is prepared by slowly heating sweetened milk to create a product that derives its taste from caramelised sugar. It is a popular sweet in Latin America, where it is known under a variety of names. [Wikipedia]",,Dulce_de_leche,738.jpg,image/jpeg,61142,2012-04-20 09:39:35 UTC,,Confectioneries,Spreads,Type 2,2011-12-14 20:57:25 UTC,2019-05-14 18:05:30 UTC,2,2,FALSE,specific,,FALSE,FOOD00714
1,,739,Topping,,,,,739.jpg,image/jpeg,169791,2012-04-20 09:38:51 UTC,,Baking goods,Baking goods,Type 2,2011-12-14 21:15:15 UTC,2019-05-14 18:05:30 UTC,2,2,FALSE,specific,,FALSE,FOOD00715
1,,740,Sweet custard,,"Custard is a variety of culinary preparations based on a cooked mixture of milk or cream and egg yolk. Depending on how much egg or thickener is used, custard may vary in consistency from a thin pouring sauce (crème anglaise), to a thick pastry cream used to fill éclairs. The most common custards are used as desserts or dessert sauces and typically include sugar and vanilla. Sometimes flour, corn starch, or gelatin is added as in pastry cream or creme patissiere. Custard bases may also be used for quiches and other savory foods. [Wikipedia]",,Custard,740.jpg,image/jpeg,74460,2012-04-20 09:34:06 UTC,,Confectioneries,Milk desserts,Type 2,2011-12-14 21:25:39 UTC,2019-05-14 18:05:30 UTC,2,2,FALSE,specific,,FALSE,FOOD00716
1,,742,Egg roll,,"An egg roll is an appetizer and dinner, a variant of spring roll that has spread throughout the world as a staple of Asian cuisine. An egg roll is made by wrapping a combination of chopped vegetables (often mostly cabbage), meat, and sometimes noodles, in a sheet of dough, dipping the dough in egg or an egg wash, then deep frying it. When compared with its cousin, the spring roll, the egg roll is generally larger, has a thicker, puffier skin, is crunchier, and has more filling. However, the terms """"spring roll"""" and """"egg roll"""" are often used somewhat interchangeably. [Wikipedia]",,Egg_roll,742.jpg,image/jpeg,37201,2012-04-20 09:43:01 UTC,,Dishes,Asian cuisine,Type 2,2011-12-14 21:46:50 UTC,2019-05-14 18:05:30 UTC,2,2,FALSE,specific,,FALSE,FOOD00717
1,,743,Heart of palm,,"Heart of palm, also called palm heart, palmito, burglar's thigh, chonta, palm cabbage or swamp cabbage, is a vegetable harvested from the inner core and growing bud of certain palm trees (notably the coconut (Cocos nucifera), Palmito Juçara (Euterpe edulis), Açaí palm (Euterpe oleracea), sabal (Sabal spp.) and pejibaye (Bactris gasipaes) palms). [Wikipedia]",,Heart_of_palm,743.jpg,image/jpeg,44122,2012-04-20 09:35:37 UTC,,Vegetables,Other vegetables,Type 1,2011-12-14 22:00:39 UTC,2019-05-14 18:05:30 UTC,2,2,FALSE,specific,,TRUE,FOOD00718
1,381124,744,Popcorn,,"Popcorn, or popping corn, is corn (maize) which expands from the kernel and puffs up when heated. Corn is able to pop because, like sorghum, quinoa and millet, its kernels have a hard moisture-sealed hull and a dense starchy interior. This allows pressure to build inside the kernel until an explosive """"pop"""" results. Some strains of corn are now cultivated specifically as popping corns. [Wikipedia]",,Popcorn,744.jpg,image/jpeg,122409,2012-04-20 09:43:08 UTC,,Snack foods,Snack foods,Type 2,2011-12-15 17:15:01 UTC,2020-03-16 16:32:15 UTC,2,2,FALSE,specific,,FALSE,FOOD00719
1,,745,Potato chip,,"Potato chips (known as crisps in British and Hiberno English; either chips or wafers in Indian English; and chips in American, Australian, New Zealand, Canadian, Singapore, South African, and Jamaican English) are thin slices of potato that are deep fried. Potato chips are commonly served as an appetizer, side dish, or snack. The basic chips are cooked and salted; additional varieties are manufactured using various flavorings and ingredients including seasonings, herbs, spices, cheeses, and artificial additives. [Wikipedia]",,Potato_chip,745.jpg,image/jpeg,120116,2012-04-20 09:33:21 UTC,,Snack foods,Snack foods,Type 2,2011-12-15 17:18:02 UTC,2020-03-16 16:32:15 UTC,2,2,FALSE,specific,,FALSE,FOOD00720
1,,746,Tortilla chip,,"A tortilla chip is a snack food made from corn tortillas, which are cut into wedges and then fried (alternatively they may be discs pressed out of corn masa then fried or baked). Corn tortillas are made of corn, vegetable oil, salt and water. Though usually made of yellow corn, they can also be made of white, blue, or red corn. Some manufacturers include many other ingredients including wheat and sugar and MSG (monosodium glutamate, a common food additive). [Wikipedia]",,Tortilla_chip,746.jpg,image/jpeg,102485,2012-04-20 09:36:36 UTC,,Snack foods,Snack foods,Type 2,2011-12-15 17:20:18 UTC,2020-03-16 16:32:15 UTC,2,2,FALSE,specific,,FALSE,FOOD00721
1,,747,Corn chip,,"A corn chip is a snack food made from cornmeal fried in oil or baked, usually in the shape of a small noodle or scoop. Corn chips are thick, rigid and very crunchy. Corn chips have the strong aroma and flavor of roasted corn, and are often heavily dusted with salt. While American-style corn chips and tortilla chips are both made from corn, the corn in tortilla chips is subjected to the nixtamalization process, resulting in a milder flavor and aroma, and a less rigid texture. Tortilla chips also tend to be larger, thinner, and less salty than American-style corn chips. [Wikipedia]",,Corn_chip,747.jpg,image/jpeg,108546,2012-04-20 09:30:12 UTC,,Snack foods,Snack foods,Type 2,2011-12-15 17:31:29 UTC,2020-03-16 16:32:15 UTC,2,2,FALSE,specific,,FALSE,FOOD00722
1,,749,Stew,,"A stew is a combination of solid food ingredients that have been cooked in liquid and served in the resultant gravy. Ingredients in a stew can include any combination of vegetables (such as carrots, potatoes, beans, peppers and tomatoes, etc.), meat, especially tougher meats suitable for slow-cooking, such as beef. Poultry, sausages, and seafood are also used. While water can be used as the stew-cooking liquid, wine, stock, and beer are also common. Seasoning and flavourings may also be added. Stews are typically cooked at a relatively low temperature (simmered, not boiled), allowing flavors to mingle. Stews are similar to soups, and in some cases there may not be a clear distinction between the two. Generally, stews have less liquid than soups, are much thicker and require longer cooking over low heat. While soups are almost always served in a bowl, stews may be thick enough to be served on a plate with the gravy as a sauce over the solid ingredients. [Wikipedia]",,Stew,749.jpg,image/jpeg,101383,2012-04-20 09:39:36 UTC,,Dishes,Other dishes,Type 2,2011-12-15 18:11:17 UTC,2019-05-14 18:05:30 UTC,2,2,FALSE,specific,,FALSE,FOOD00724
1,,750,Gelatin dessert,,"Gelatin desserts are desserts made with sweetened and flavored gelatin. They can be made by combining plain gelatin with other ingredients or by using a premixed blend of gelatin with additives. Fully prepared gelatin desserts are sold in a variety of forms, ranging from large decorative shapes to individual serving cups. In many of the Commonwealth nations and in Ireland, gelatin desserts are called jelly. In the United States and Canada, gelatin desserts are called jello (a generic name based on the brand name Jell-O) or gelatin, whereas 'jelly' is a fruit preserve. [Wikipedia]",,Gelatin_dessert,750.jpg,image/jpeg,90067,2012-04-20 09:33:12 UTC,,Confectioneries,Desserts,Type 2,2011-12-15 18:48:40 UTC,2019-05-14 18:05:30 UTC,2,2,FALSE,specific,,FALSE,FOOD00725
